tweet_text,caution_and_advice,displaced_people_and_evacuations,infrastructure_and_utility_damage,injured_or_dead_people,not_humanitarian,other_relevant_information,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,sympathy_and_support
RT @SafetyPinDaily: An earthquake early warning system helped Mexico City. Trump’s budget would kill it in the US | via @qz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @f1fanatic_co_uk: A show of support for Mexico from @ForceIndiaF1 following the earthquake which killed over 300 people last week:,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RT @paparoach: 7.1 earthquake in Mexico? We love you guys. Thoughts &amp; prayers from us.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"A rescue operation is carried out after the earthquake in Mexico City, and more photos of the week:  ὏7@cjassopix",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @nypost: Shocking images from Mexico Citys powerful earthquake,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Interesting, Mexican tax and customs office opens channel to help diaspora population send donations to Mexico in #earthquake aftermath",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Miyamoto Karin went through a concert in Mexico. She was deeply moved. She is saddened by the earthquake damage expansion. #jj_worldtour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Every bit helps. Donate to the Hilton Responds: Mexico Earthquake campaign to support the Red Cross of Mexico.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Photographer Daniel Beronda documents the aftermath of the 7.1-magnitude earthquake that struck Central Mexico.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RT @SashaaPieterse: Praying for Mexico tonight ἟2἟D thoughts go out to all of the families affected by yesterdays earthquake ὤFἿB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @BCumberbatchMX: How to help Mexico after the earthquake. ἟2἟D RT ⚠️,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @PeachMilky_: Guys!! Help is needed right now in Mexico after the huge earthquake. Please donate here if you able!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Mexico hit again by 6.1 magnitude earthquake, this time in Oaxaca.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Moro is a beautiful support doggo at Mexico City who is helping people in shelters because of the earthquake #FuerzaMexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
The guys at @territoriomx_ are doing a tremendous job gathering aid for the earthquake victims across Mexico. #FuerzaMexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kudos to Mr Zuckerberg for donating 1 million dollars to Mexicos Earthquake Recovery fund @EPN @nytimes @reformanegocios #἟2἟Dtodosuno!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @BisexualNews: Mexican Consulate in Kansas City working to aid earthquake victims in Mexico City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"this is Frida, a search and rescue dog that has already saved 12 people after the earthquake in Mexico. Frida is a good dog.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Our thoughts and prayers are with the people of Mexico after the devastating earthquake.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
This pug was rescued from a collapsed building after the horrible earthquake in Mexico ὢ5 Please consider donating:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mexicos earthquake victims still need support! If you want to help please donate to this initiative #FuerzaMexico,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Artificial Intelligence Raises $1 Million for Mexico Earthquake victims,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Rescuers Work to Find Mexico Earthquake Survivors  @Amontanafm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Damage assessment of La Galarza after the #earthquake in #Mexico, imaged with #Pleiades on 22 January:",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Battered, Not Broken: Pictures of Mexico After the Quake - The New York Times. Las imágenes.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Help Javier Plascencia and Claudia Sandoval raise funds for MEXICO EARTHQUAKE relief by attending our Celebrity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"RT @shir_shsonkar: Katy Perry donated half million dollars to those affected by the earthquake in Mexico also sent water, food and medicat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @rochelle_deanna: The damage in Mexico City is heartbreaking! Sending love and prayers to all impacted by such a devastating earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"People take part in a tribute to the workers of a textile factory killed in the earthquake, in Mexico City, on September 24, 2017 #AFP",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Earthquake Strikes Again: Pray for Mexico!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @leeunkrich: How to help Mexico in the aftermath of the earthquake:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Please pray for the people of Mexico City in Mexico. The death toll from the earthquake has risen to 225.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RT @livechristian1: Please pray for those in Mexico that are recovering from a horrible earthquake. God bless them.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PLEASE PRAY FOR MEXICO. My hometown just suffered a huge earthquake and they need love and support. #MexicoFuerte #MexicoCity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Please donate 2 help earthquake rescuing team Topos lift lives out of the debris in Mexico. Paypal: donativos@brigada-rescate-topos.org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"RT @IvanCNN: #Mexicoearthquake destroyed a church celebrating the baptism of a baby girl. The next day,the village held a funeral",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @LL4NQUIN: yoo @Bandcamp it would be rly good if u donate your sales to help organizations in mexico after the earthquake such as @Topos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @ChicagosMayor: Sending our thoughts and prayers to Chicagos sister city Mexico City. Our hearts are with all those affected by the dev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"RT @Forbes: Massive Mexico City earthquake leaves at least 217 dead, triggers volcanic eruption",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RT @sebastianant517: RT SirJadeja: BREAKING: Massive 7.1 Magnitude #Earthquake Strikes #Mexico City. Prayers ὤFἿE #MexicoEarthquake #sism ht,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @DanielJMelville: My thoughts go out to everyone affected in Mexico City,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Corrupt governor @gracoramirez of #Morelos is stealing donations for victims of #mexicoearthquake Please spread the voice!! This is so low!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Visit this site for a list of international resources to support the Mexico City earthquake victims. Please share.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @andresmh: The NYT put a good list of ways to donate to Mexico:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mysterious lights in the sky seen after Mexico’s huge earthquake - By Mika McKinnon (New Scientist),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@Adrian_ElTitan My heart goes out to our brothers and sisters in Mexico city. Unbelievable damage by earthquake.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @CStoreNews_: Citizens help each other after the #earthquake in #México City. As it happen in 1985 #sismo #FuerzaMéxico #MEXICO :,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Can help us raise £5000 for the Earthquake in Mexico. Please donate to our JustGiving Crowdfunding Page:἟2἟D  THANK YOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
We urge you to donate to @Fund_CarlosSlim to help rescuing and reconstruction efforts in Mexico after the earthquake #MexicoEarthquakeRelief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
People just ran: deadly 7.1 magnitude earthquake hits Mexico,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @Interpol: We are very sad to hear about all the suffering in Mexico due to the earthquake. Our thoughts are with you all.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Earthquake - 6.1 - 18km SSE of Matias Romero, Mexico | PDC Hazard Information",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lending a hand &amp; their famous names to help raise relief funds for many trying to recover after #MexicoEarthquake #FuerzaMexico @ajcorchado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @ISRAEL21C: The IDF &amp; Israeli aid agencies send emergency response teams and aid to #Mexico following 7.1 magnitude earthquake. /,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mexico earthquake: A rush to save lives amid new national emergency @CNNI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"RT @GovSandoval: My prayers are w/ the victims, 1st responders, &amp; all who continue to work through the devastation caused by the earthquake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dear friends Mexico needs help. If your not from Mexico but you what help us you cans donate  everything can help us.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RT @AZCardinals: Our thoughts are with all those affected by the earthquake today in Mexico City and its surrounding areas.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Our thoughts are w/ those affected by the devastating earthquake in Mexico. We stand with @EPN &amp; the country during this trying time. - Jack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @JChavez002: For those in #LA #BoyleHeights would you like to donate #tents or tarps for the #MexicoEarthquake survivors? My flight leav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"In Mexico, Earthquake Survivors Plan on Rebuilding Their Lives via @NYTimes",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RT @Plan_Prep_Live: Many children died in this collapse but some survived to be rescued. #Mexico #earthquake,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RT @RosewoodHotels: 1:3: Our thoughts are with all those affected by yesterdays earthquake in Central Mexico. All guests and staff at Rose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @maduro_en: RT @VTVcanal8: Mexico is grateful for humanitarian aid from Venezuela after earthquake.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Dog rescued from rubble of collapsed apartment block six days after Mexico City earthquake  #breakingnews #news,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @azamsahmed: I cant bear this! The cries of the families who lost 30 schoolchildren to the earthquake in Mexico by @Paulina_VV :,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A Tide of Citizens Relentlessly Helps Earthquake Victims in Mexico City: Long lines of,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"RT @khanacademy: Thinking of our students &amp; teachers in Mexico, and all those impacted by the earthquake. Support the relief effort: :",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Deadly Mexico City Earthquake Triggered Volcanic Eruption, Leaves At Least 217 Dead  #Business",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RT @JosePedroFerrao: Earthquake Recovery Fund to support communities recently affected across Mexico.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Were supporting the relief effort for the recent Mexico earthquake. To donate visit  #CDMX #fuerzamexico #VivaMexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Shawn is helping affected ppl bc of the earthquake here in Mexico, what an angel.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"RT @boxingscene: Golovkin Will Travel To Mexico, Donate To Earthquake Victims  #boxing",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @cinquewit: Mexico. Unicef is working with its partners in areas affected by the earthquakes to establish tempora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"#Repost @reuters ・・・ Rescue dog Frida and her handler work after an earthquake hit Mexico City, Mexico September 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Another 6.1 magnitude earthquake rocks Mexico,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RT @PopCrave: Kim Kardashian for Vogue Mexico. Proceeds of the magazine sales will be going towards Mexico earthquake relief. /,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @KTLA: Survivor of Mexico’s 7.1 Magnitude Earthquake Says Floors Came Down Like Dominoes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"RT @nhhotelgroup: From NH Hotel Group, we express our support and solidarity to everyone affected by the earthquake in #Mexico",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @HumanityRoad: #MexicoEarthquake Relief needs in #Atlixco. #hmrd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @DavidPapp: NASA Is Providing Mexico With Aerial Data Of The Earthquake Site To Aid In Recovery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Frida, the Heroic Rescue Dog, Saves Lives After Mexicos Earthquake #care2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Sometimes they found survivors, sometimes not. We take a look at search &amp; recovery efforts, devastation in Mexico after deadly earthquake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"RT @AP: BREAKING: Death toll from Mexico earthquake now at 119, according to state and city officials.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
.@ShawnMendes has such a good heart. Hes donating $100k to Mexico &amp; launching a fundraiser for earthquake relief  ♥️,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"RT @GermanyDiplo: We worry with them about those missing or trapped under the rubble. In these sad hours, we stand on their side. 2/2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @Oxfam: #MexicoEarthquake Weve sent teams to worst hit areas. We need your help:  #AyudaMexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"RT @CVasquezU: Sending my love, thoughts, and prayers to all the families affected by the earthquake in Mexico. #FuerzaMexico /",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Relief effort for Mexico City earthquake, Bolivar y Chimalpopoca #FuerzaMexico #sismo #AyudaCDMX #EarthquakeMexico #TerremotoEnMexico",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @HumanityRoad: #MexicoEarthquake People in #Cohetzala need help with building materials. #sismoMX #hmrd,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Parents consult lists of the living and the dead after earthquake destroys school in Mexico City  @cbchomestretch,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A Kenyan #immigrant was part of the @USAID @LACo_FD rescue team at #mexicoearthquake. #FuerzaMexico My report:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @DJUnit27: Amazon now takes donations to the Red Cross for Mexico Earthquake Relief using Amazon Pay.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"WATCH: A magnitude 7.1 earthquake was centered about 100 miles southeast of Mexico City, but caused lots of damage in the capital",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @andrewwommack: Join us in prayer for those affected by this weeks deadly earthquake in the nation of Mexico. #PrayForMexico .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RT @nytimesworld: It’s a wake-up call.” Tuesday’s earthquake sounded alarms over Mexico City’s adherence to building codes.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @CanadaFP: Our thoughts are with the families of those who have died or are injured as a result of the earthquake in southern #Mexico ἞8἞6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Please donate to Topos, a rescue team that was formed during the 1985 #earthquake in México City YOU CAN HELP EVEN IF YOU ARE NOT IN #MEXICO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @TIME: Here’s how you can help the victims of Mexico Citys catastrophic earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @ajplus: People in Mexico City flooded the streets after a powerful earthquake shook central Mexico during business hours. /,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"@RickyPDillon HI can you donate for the earthquake in Mexico please, we need help. You can donate here:  ὤF❤️἟2἟D",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Rescuers are racing against the clock to reach survivors trapped under the rubble of a school in Mexico which collapsed during Earthquake.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
@imransolanki313 Dog rescued from collapsed #MexicoCity building after todays powerful earthquake ❤️ Mexico We are with you,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"#DGB #DigiByte community, grateful donations for earthquake victims in Mexico:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mexico hit by another deadly earthquake  via @YouTube,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Teams from἞E἟1἟2἟D἟A἟8἞F἟5 working at site of ruins of a six-story building that collapsed in Condesa. #MexicoEarthquake #FuerzaMexico,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"RT @HuffPost: Death toll from powerful earthquake in central Mexico tops 220, officials say",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Luck, Not Tougher Codes, May Have Spared Mexico Worse Earthquake Damage",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"RT @RedGlobalMXBC: Together for Mexico: Fundraising event for Mexicos earthquake victims. Join us! October 1, Vancouver BC.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Deadly earthquake hits Mexico City, leaves over 250 dead. #PRAYFORMEXICO",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Volunteers working hand in hand #mexicoearthquake #MexicoDePie #todossomosMéxico @TheMexLondoner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Earthquake aftershocks rock #Mexico, over 300 killed. Photos of damage here:  Meanwhile, Tropical Storm #Pilar forms.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RT @mario357a: Im raising money for Mexico Earthquake Victim Relief. Click to Donate:  via @gofundme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
your music and music in general always help :) it has been my solace after the ptsd that the earthquake in mexico left,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"You can be the difference, help with your donation, just choose the Mexico Earthquake option #FuerzaMexico #Sismo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @GeneralAndreCox: Please pray for the people of Mexico and Salvation Army responders as they face another devastating earthquake with si,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
἞A἟A EU Civil Protection experts assessing damaged buildings in ἟2἟DMexico D.F. Following the 7.1 M earthquake that hit on 19 Sept. #euCivPro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
New strong earthquake shakes jittery Mexico,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#ICYMI: More than 200 people killed after 7.1 magnitude earthquake hits Mexico City,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Rescuers still pulling out survivors from Mexico earthquake rubble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"RT @tommydorfman: My thoughts and prayers are with Mexico today, this is so heartbreaking",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PHOTOS: Military rescuers continue to search for Mexico City earthquake victims as death toll rises to 355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Earthquake rescue, relief and rebuilding–It’s up to me!  on @bloglovin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"A tragedy of epic proportions, so many devastated islands in the Caribbean, along with the people affected by the earthquake in Mexico.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RT @Slash: Our thoughts &amp; prayers go out to all the poor folks in Mexico reeling from this horrendous earthquake. Sending best wishes to al,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"RT @karla_vt: FRIENDS! PLEASE DONATE! ITS SO EASY. Just type Mexico Earthquake on Google search bar, and then click Yes, donate. PLEAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @chrisfroome: My thoughts are with all those affected by the earthquake in Mexico City ὡ4἟2἟D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Trump offered condolences and assistance to Mexico after devastating earthquake CLICK BELOW FOR FULL STORY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Please donate to the victims of the earthquake in Mexico. Any donation is very helpful!! #MexicoCityearthquake #fuerzamexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"It’s shitty that Mexico sent in volunteers to help Texas after the hurricane, but Trump won’t send anything to Mexico after the earthquake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @Lyndab08: A trusted friend says to donate to @topos if you want to help with earthquake relief in Mexico. ἟2἟D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @nytimesworld: A day after a powerful earthquake rattled Mexico City the death toll reached at least 225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Our friends of @IRRI_Mexico @IslaUrbana @ConcentrArte are raising funds to rebuild communities affected by the earthquake in #Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @vcaivano: Some great images of the aftermath of the earthquake in Mexico by the the @AP team. #mexicoterremoto,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Rescue efforts continue at a Mexico City school that collapsed following a 7.1-magnitude earthquake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RT @NBCNews: Mexico earthquake death toll climbs as rescuers race to find survivors in rubble,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
